transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
103707,2025-09-28 14:12:38.290458,1234,5343,816.3,receive,Pune,mobile,0,5G,afternoon,0
103708,2025-09-28 15:57:46.751950,1602,5310,527.49,merchant_payment,Chennai,mobile,0,WiFi,afternoon,0
103709,2025-09-28 17:42:55.213442,1314,5662,999.7,send,Delhi,mobile,0,5G,afternoon,0
103710,2025-09-28 19:28:03.674934,1566,5528,193.59,receive,Kolkata,mobile,0,5G,evening,0
103711,2025-09-28 21:13:12.136427,1012,5540,120.49,send,Bangalore,mobile,1,4G,evening,0
103712,2025-09-28 22:58:20.597919,1209,5419,215.13,merchant_payment,Kolkata,mobile,0,4G,evening,1
103713,2025-09-29 00:43:29.059411,1974,5444,610.1,send,Hyderabad,mobile,0,5G,night,0
103714,2025-09-29 02:28:37.520904,1014,5685,134.23,merchant_payment,Bangalore,mobile,1,5G,night,0
103715,2025-09-29 04:13:45.982396,1633,5558,261.58,send,Chennai,mobile,0,5G,night,0
103716,2025-09-29 05:58:54.443888,1418,5840,270.08,merchant_payment,Pune,mobile,0,4G,night,1
103717,2025-09-29 07:44:02.905381,1437,5236,1076.88,send,Chennai,mobile,0,WiFi,morning,0
103718,2025-09-29 09:29:11.366873,1377,5439,953.46,send,Kolkata,tablet,0,4G,morning,0
103719,2025-09-29 11:14:19.828365,1020,5214,528.73,send,Mumbai,mobile,0,4G,morning,0
103720,2025-09-29 12:59:28.289857,1587,5085,773.61,send,Chennai,mobile,0,WiFi,afternoon,0
103721,2025-09-29 14:44:36.751350,1912,5794,789.02,merchant_payment,Mumbai,mobile,1,4G,afternoon,0
103722,2025-09-29 16:29:45.212842,1755,5744,342.54,receive,Chennai,mobile,0,WiFi,afternoon,0
103723,2025-09-29 18:14:53.674334,1735,5085,286.43,send,Ahmedabad,tablet,0,4G,evening,0
103724,2025-09-29 20:00:02.135827,1070,5921,2290.87,merchant_payment,Chennai,mobile,0,5G,evening,1
103725,2025-09-29 21:45:10.597319,1824,5489,40.89,receive,Pune,mobile,0,4G,evening,0
103726,2025-09-29 23:30:19.058811,1211,5065,234.79,merchant_payment,Hyderabad,mobile,0,4G,evening,0
103727,2025-09-30 01:15:27.520304,1101,5646,401.91,send,Mumbai,mobile,0,5G,night,0
103728,2025-09-30 03:00:35.981796,1698,5663,862.6,merchant_payment,Mumbai,mobile,0,4G,night,0
103729,2025-09-30 04:45:44.443288,1132,5627,1533.8,send,Chennai,mobile,0,4G,night,0
103730,2025-09-30 06:30:52.904780,1623,5064,3154.96,receive,Ahmedabad,mobile,0,WiFi,morning,0
103731,2025-09-30 08:16:01.366273,1381,5343,449.57,send,Mumbai,mobile,0,WiFi,morning,0
103732,2025-09-30 10:01:09.827765,1132,5939,480.71,receive,Chennai,mobile,0,4G,morning,0
103733,2025-09-30 11:46:18.289257,1020,5875,708.12,receive,Chennai,mobile,0,4G,morning,0
103734,2025-09-30 13:31:26.750750,1906,5919,289.71,send,Kolkata,mobile,0,5G,afternoon,0
103735,2025-09-30 15:16:35.212242,1536,5352,150.77,merchant_payment,Bangalore,mobile,0,WiFi,afternoon,0
103736,2025-09-30 17:01:43.673734,1227,5158,447.53,merchant_payment,Mumbai,mobile,0,WiFi,afternoon,0
103737,2025-09-30 18:46:52.135227,1154,5589,1038.33,merchant_payment,Pune,mobile,0,4G,evening,0
103738,2025-09-30 20:32:00.596719,1805,5491,386.48,merchant_payment,Delhi,mobile,0,5G,evening,0
103739,2025-09-30 22:17:09.058211,1742,5658,745.04,merchant_payment,Kolkata,mobile,0,4G,evening,0
103740,2025-10-01 00:02:17.519703,1469,5855,76.03,merchant_payment,Mumbai,mobile,0,4G,night,1
103741,2025-10-01 01:47:25.981196,1822,5463,501.9,merchant_payment,Pune,tablet,0,4G,night,0
103742,2025-10-01 03:32:34.442688,2000,5225,329.16,send,Ahmedabad,tablet,0,4G,night,0
103743,2025-10-01 05:17:42.904180,1871,5917,137.67,merchant_payment,Mumbai,mobile,0,5G,night,0
103744,2025-10-01 07:02:51.365673,1405,5313,950.71,merchant_payment,Hyderabad,mobile,0,4G,morning,0
103745,2025-10-01 08:47:59.827165,1202,5615,3120.18,merchant_payment,Delhi,mobile,0,WiFi,morning,1
103746,2025-10-01 10:33:08.288657,1038,5919,1326.05,send,Delhi,mobile,0,5G,morning,0
103747,2025-10-01 12:18:16.750150,1942,5859,1413.39,send,Pune,mobile,0,4G,afternoon,0
103748,2025-10-01 14:03:25.211642,1772,5813,1004.73,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,0
103749,2025-10-01 15:48:33.673134,1188,5940,940.54,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,1
103750,2025-10-01 17:33:42.134626,1057,5466,81.5,send,Mumbai,mobile,0,5G,afternoon,0
103751,2025-10-01 19:18:50.596119,1941,5088,433.57,send,Bangalore,tablet,0,4G,evening,0
103752,2025-10-01 21:03:59.057611,1020,5883,819.48,send,Pune,tablet,0,4G,evening,0
103753,2025-10-01 22:49:07.519103,1273,5303,838.32,receive,Hyderabad,mobile,0,4G,evening,0
103754,2025-10-02 00:34:15.980596,1119,5680,1757.6,send,Delhi,tablet,0,5G,night,1
103755,2025-10-02 02:19:24.442088,1583,5435,175.49,receive,Pune,mobile,0,4G,night,1
103756,2025-10-02 04:04:32.903580,1516,5682,904.4,merchant_payment,Delhi,mobile,0,5G,night,0
103757,2025-10-02 05:49:41.365073,1221,5135,169.86,merchant_payment,Mumbai,mobile,0,4G,night,1
103758,2025-10-02 07:34:49.826565,1526,5050,398.74,send,Pune,mobile,0,5G,morning,0
103759,2025-10-02 09:19:58.288057,1515,5432,463.14,merchant_payment,Bangalore,tablet,0,4G,morning,0
103760,2025-10-02 11:05:06.749549,1728,5340,1167.44,receive,Chennai,mobile,0,4G,morning,0
103761,2025-10-02 12:50:15.211042,1741,5347,1037.9,send,Pune,mobile,0,4G,afternoon,0
103762,2025-10-02 14:35:23.672534,1336,5646,555.76,receive,Hyderabad,mobile,0,5G,afternoon,0
103763,2025-10-02 16:20:32.134026,1698,5347,57.28,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,0
103764,2025-10-02 18:05:40.595519,1055,5649,768.8,merchant_payment,Mumbai,mobile,1,5G,evening,0
103765,2025-10-02 19:50:49.057011,1500,5245,377.03,merchant_payment,Kolkata,mobile,0,4G,evening,0
103766,2025-10-02 21:35:57.518503,1900,5109,1981.89,send,Kolkata,mobile,0,WiFi,evening,0
103767,2025-10-02 23:21:05.979996,1888,5825,1561.64,send,Bangalore,mobile,0,5G,evening,0
103768,2025-10-03 01:06:14.441488,1766,5799,192.86,send,Delhi,mobile,0,4G,night,0
103769,2025-10-03 02:51:22.902980,1536,5533,881.98,merchant_payment,Delhi,mobile,1,4G,night,0
103770,2025-10-03 04:36:31.364472,1162,5090,899.56,merchant_payment,Chennai,mobile,0,4G,night,1
103771,2025-10-03 06:21:39.825965,1670,5296,836.46,send,Delhi,tablet,0,4G,morning,0
103772,2025-10-03 08:06:48.287457,1594,5112,734.79,send,Kolkata,mobile,0,4G,morning,0
103773,2025-10-03 09:51:56.748949,1915,5813,925.33,merchant_payment,Kolkata,mobile,1,5G,morning,1
103774,2025-10-03 11:37:05.210442,1159,5589,2211.63,merchant_payment,Ahmedabad,mobile,0,WiFi,morning,0
103775,2025-10-03 13:22:13.671934,1188,5177,283.9,send,Hyderabad,mobile,0,4G,afternoon,0
103776,2025-10-03 15:07:22.133426,1060,5343,199.18,merchant_payment,Chennai,mobile,0,4G,afternoon,0
103777,2025-10-03 16:52:30.594918,1915,5660,1077.84,receive,Bangalore,mobile,0,4G,afternoon,0
103778,2025-10-03 18:37:39.056411,1817,5101,74.94,send,Chennai,mobile,0,WiFi,evening,0
103779,2025-10-03 20:22:47.517903,1319,5758,947.69,send,Pune,tablet,0,4G,evening,0
103780,2025-10-03 22:07:55.979395,1878,5629,793.89,send,Bangalore,mobile,0,4G,evening,0
103781,2025-10-03 23:53:04.440888,1211,5604,47.2,send,Kolkata,mobile,0,4G,evening,0
103782,2025-10-04 01:38:12.902380,1406,5401,260.78,receive,Delhi,tablet,0,5G,night,0
103783,2025-10-04 03:23:21.363872,1664,5028,2382.66,send,Mumbai,mobile,0,4G,night,0
103784,2025-10-04 05:08:29.825365,1109,5937,114.76,send,Chennai,mobile,0,5G,night,0
103785,2025-10-04 06:53:38.286857,1076,5962,609.47,receive,Chennai,mobile,0,4G,morning,0
103786,2025-10-04 08:38:46.748349,1542,5537,180.39,send,Hyderabad,mobile,0,4G,morning,0
103787,2025-10-04 10:23:55.209841,1314,5058,242.51,merchant_payment,Ahmedabad,mobile,0,4G,morning,0
103788,2025-10-04 12:09:03.671334,1998,5498,3348.67,send,Ahmedabad,mobile,1,WiFi,afternoon,1
103789,2025-10-04 13:54:12.132826,1117,5297,557.49,receive,Ahmedabad,mobile,0,4G,afternoon,0
103790,2025-10-04 15:39:20.594318,1927,5134,826.29,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,0
103791,2025-10-04 17:24:29.055811,1868,5331,440.33,send,Kolkata,mobile,0,4G,afternoon,0
103792,2025-10-04 19:09:37.517303,1704,5249,108.3,receive,Bangalore,mobile,0,4G,evening,0
103793,2025-10-04 20:54:45.978795,1019,5550,150.67,send,Ahmedabad,mobile,0,5G,evening,0
103794,2025-10-04 22:39:54.440288,1432,5902,1601.07,merchant_payment,Mumbai,mobile,0,4G,evening,0
103795,2025-10-05 00:25:02.901780,1685,5941,574.15,merchant_payment,Pune,mobile,0,4G,night,0
103796,2025-10-05 02:10:11.363272,1740,5075,228.08,send,Hyderabad,mobile,0,4G,night,0
103797,2025-10-05 03:55:19.824764,1350,5654,482.0,merchant_payment,Hyderabad,mobile,0,4G,night,0
103798,2025-10-05 05:40:28.286257,1183,5834,954.89,send,Delhi,mobile,0,4G,night,0
103799,2025-10-05 07:25:36.747749,1113,5168,776.26,merchant_payment,Delhi,mobile,0,4G,morning,1
103800,2025-10-05 09:10:45.209241,1183,5771,228.2,send,Kolkata,mobile,0,4G,morning,0
103801,2025-10-05 10:55:53.670734,1481,5503,101.97,merchant_payment,Ahmedabad,mobile,0,5G,morning,0
103802,2025-10-05 12:41:02.132226,1146,5885,327.98,send,Kolkata,mobile,0,5G,afternoon,0
103803,2025-10-05 14:26:10.593718,1831,5355,1493.76,receive,Hyderabad,mobile,0,4G,afternoon,0
103804,2025-10-05 16:11:19.055211,1628,5225,1157.92,merchant_payment,Bangalore,mobile,0,5G,afternoon,0
103805,2025-10-05 17:56:27.516703,1113,5664,742.78,merchant_payment,Pune,mobile,0,4G,afternoon,0
103806,2025-10-05 19:41:35.978195,1763,5531,415.35,send,Ahmedabad,mobile,0,5G,evening,0
103807,2025-10-05 21:26:44.439687,1476,5146,293.9,receive,Mumbai,tablet,0,5G,evening,0
103808,2025-10-05 23:11:52.901180,1763,5960,423.13,send,Hyderabad,mobile,0,5G,evening,0
103809,2025-10-06 00:57:01.362672,1303,5241,1076.82,send,Bangalore,mobile,0,5G,night,0
103810,2025-10-06 02:42:09.824164,1971,5884,1353.15,send,Bangalore,mobile,0,4G,night,0
103811,2025-10-06 04:27:18.285657,1825,5893,379.26,send,Ahmedabad,mobile,0,4G,night,0
103812,2025-10-06 06:12:26.747149,1118,5344,6224.39,receive,Hyderabad,mobile,0,5G,morning,0
103813,2025-10-06 07:57:35.208641,1813,5749,540.45,send,Ahmedabad,mobile,0,4G,morning,0
103814,2025-10-06 09:42:43.670134,1161,5035,348.29,receive,Bangalore,tablet,0,4G,morning,0
103815,2025-10-06 11:27:52.131626,1401,5702,2155.27,send,Chennai,mobile,0,4G,morning,0
103816,2025-10-06 13:13:00.593118,1198,5001,64.18,send,Ahmedabad,mobile,0,4G,afternoon,0
103817,2025-10-06 14:58:09.054610,1260,5996,796.35,merchant_payment,Bangalore,mobile,0,5G,afternoon,0
103818,2025-10-06 16:43:17.516103,1660,5153,458.15,send,Hyderabad,mobile,0,4G,afternoon,0
103819,2025-10-06 18:28:25.977595,1752,5429,2096.83,send,Bangalore,mobile,0,4G,evening,0
103820,2025-10-06 20:13:34.439087,1047,5945,902.28,send,Ahmedabad,mobile,0,WiFi,evening,1
103821,2025-10-06 21:58:42.900580,1987,5508,566.29,receive,Pune,mobile,0,4G,evening,0
103822,2025-10-06 23:43:51.362072,1399,5126,955.88,merchant_payment,Hyderabad,mobile,0,4G,evening,0
103823,2025-10-07 01:28:59.823564,1710,5491,171.47,send,Delhi,mobile,0,WiFi,night,1
103824,2025-10-07 03:14:08.285057,1559,5482,1295.72,send,Hyderabad,mobile,0,4G,night,1
103825,2025-10-07 04:59:16.746549,1078,5345,128.43,merchant_payment,Bangalore,mobile,0,WiFi,night,0
103826,2025-10-07 06:44:25.208041,1124,5912,705.21,merchant_payment,Hyderabad,mobile,0,4G,morning,0
103827,2025-10-07 08:29:33.669533,1075,5738,510.61,send,Mumbai,tablet,0,4G,morning,0
103828,2025-10-07 10:14:42.131026,1871,5221,84.52,receive,Hyderabad,mobile,0,4G,morning,0
103829,2025-10-07 11:59:50.592518,1137,5915,527.92,send,Hyderabad,mobile,0,5G,morning,0
103830,2025-10-07 13:44:59.054010,1602,5919,653.27,send,Ahmedabad,mobile,0,WiFi,afternoon,0
103831,2025-10-07 15:30:07.515503,1400,5723,255.99,send,Mumbai,mobile,0,WiFi,afternoon,0
103832,2025-10-07 17:15:15.976995,1837,5025,179.03,receive,Mumbai,mobile,0,5G,afternoon,0
103833,2025-10-07 19:00:24.438487,1505,5528,806.08,send,Mumbai,mobile,0,4G,evening,0
103834,2025-10-07 20:45:32.899979,1500,5182,707.91,merchant_payment,Kolkata,mobile,0,WiFi,evening,0
103835,2025-10-07 22:30:41.361472,1573,5499,618.2,receive,Chennai,mobile,0,5G,evening,0
103836,2025-10-08 00:15:49.822964,1138,5841,497.13,send,Kolkata,mobile,0,4G,night,0
103837,2025-10-08 02:00:58.284456,1050,5641,279.62,merchant_payment,Hyderabad,mobile,0,WiFi,night,0
103838,2025-10-08 03:46:06.745949,1771,5042,4779.93,send,Kolkata,mobile,0,WiFi,night,0
103839,2025-10-08 05:31:15.207441,1973,5915,365.65,send,Ahmedabad,mobile,1,5G,night,0
103840,2025-10-08 07:16:23.668933,1619,5481,207.45,send,Kolkata,mobile,0,4G,morning,0
103841,2025-10-08 09:01:32.130426,1625,5930,520.31,send,Mumbai,mobile,0,WiFi,morning,0
103842,2025-10-08 10:46:40.591918,1862,5848,411.19,send,Mumbai,mobile,0,4G,morning,0
103843,2025-10-08 12:31:49.053410,1254,5748,357.27,send,Delhi,mobile,0,5G,afternoon,0
103844,2025-10-08 14:16:57.514902,1630,5872,3210.8,send,Kolkata,mobile,0,4G,afternoon,0
103845,2025-10-08 16:02:05.976395,1710,5439,159.21,send,Chennai,mobile,0,WiFi,afternoon,0
103846,2025-10-08 17:47:14.437887,1849,5402,511.55,merchant_payment,Ahmedabad,mobile,1,4G,afternoon,0
103847,2025-10-08 19:32:22.899379,1877,5546,170.26,send,Ahmedabad,mobile,0,5G,evening,0
103848,2025-10-08 21:17:31.360872,1563,5345,286.85,send,Ahmedabad,mobile,0,4G,evening,0
103849,2025-10-08 23:02:39.822364,1757,5893,2796.48,merchant_payment,Hyderabad,mobile,0,5G,evening,0
103850,2025-10-09 00:47:48.283856,1915,5045,652.91,receive,Pune,mobile,0,WiFi,night,0
103851,2025-10-09 02:32:56.745349,1426,5646,645.08,receive,Ahmedabad,mobile,0,WiFi,night,0
103852,2025-10-09 04:18:05.206841,1547,5021,192.58,send,Pune,mobile,0,4G,night,0
103853,2025-10-09 06:03:13.668333,1302,5634,322.27,merchant_payment,Bangalore,mobile,0,4G,morning,0
103854,2025-10-09 07:48:22.129825,1922,5070,3050.69,send,Chennai,mobile,0,4G,morning,0
103855,2025-10-09 09:33:30.591318,1581,5864,811.89,merchant_payment,Chennai,mobile,0,5G,morning,0
103856,2025-10-09 11:18:39.052810,1349,5873,350.82,merchant_payment,Delhi,mobile,0,WiFi,morning,0
103857,2025-10-09 13:03:47.514302,1832,5048,765.56,receive,Hyderabad,mobile,0,5G,afternoon,0
103858,2025-10-09 14:48:55.975795,1933,5491,643.98,send,Hyderabad,mobile,0,4G,afternoon,0
103859,2025-10-09 16:34:04.437287,1980,5551,212.84,receive,Mumbai,mobile,0,4G,afternoon,0
103860,2025-10-09 18:19:12.898779,1049,5287,340.76,receive,Mumbai,mobile,0,5G,evening,0
103861,2025-10-09 20:04:21.360272,1917,5010,4696.33,receive,Chennai,mobile,0,4G,evening,0
103862,2025-10-09 21:49:29.821764,1074,5542,729.24,receive,Delhi,mobile,0,4G,evening,0
103863,2025-10-09 23:34:38.283256,1704,5756,102.61,merchant_payment,Hyderabad,mobile,1,4G,evening,0
103864,2025-10-10 01:19:46.744748,1261,5274,820.74,receive,Delhi,mobile,0,4G,night,1
103865,2025-10-10 03:04:55.206241,1356,5956,1813.63,merchant_payment,Bangalore,mobile,1,4G,night,0
103866,2025-10-10 04:50:03.667733,1582,5600,199.46,merchant_payment,Pune,mobile,0,WiFi,night,0
103867,2025-10-10 06:35:12.129225,1602,5756,312.05,send,Hyderabad,tablet,0,4G,morning,0
103868,2025-10-10 08:20:20.590718,1260,5381,2108.58,merchant_payment,Mumbai,mobile,0,WiFi,morning,0
103869,2025-10-10 10:05:29.052210,1638,5329,510.26,send,Chennai,mobile,0,5G,morning,0
103870,2025-10-10 11:50:37.513702,1743,5479,427.14,merchant_payment,Delhi,mobile,0,5G,morning,0
103871,2025-10-10 13:35:45.975195,1295,5015,129.53,send,Pune,mobile,0,4G,afternoon,0
103872,2025-10-10 15:20:54.436687,1931,5516,1437.36,receive,Pune,mobile,0,4G,afternoon,0
103873,2025-10-10 17:06:02.898179,1641,5191,408.11,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
103874,2025-10-10 18:51:11.359671,1792,5168,56.21,send,Pune,mobile,0,5G,evening,0
103875,2025-10-10 20:36:19.821164,1313,5521,102.24,merchant_payment,Mumbai,mobile,0,5G,evening,0
103876,2025-10-10 22:21:28.282656,1612,5621,281.02,receive,Chennai,mobile,0,WiFi,evening,0
103877,2025-10-11 00:06:36.744148,1838,5137,168.54,send,Mumbai,mobile,0,4G,night,0
103878,2025-10-11 01:51:45.205641,1809,5154,197.16,send,Hyderabad,mobile,0,5G,night,0
103879,2025-10-11 03:36:53.667133,1182,5388,5139.29,merchant_payment,Delhi,mobile,1,5G,night,1
103880,2025-10-11 05:22:02.128625,1686,5209,999.77,send,Bangalore,mobile,1,4G,night,0
103881,2025-10-11 07:07:10.590118,1828,5272,37.44,merchant_payment,Ahmedabad,mobile,0,4G,morning,0
103882,2025-10-11 08:52:19.051610,1364,5143,359.85,merchant_payment,Kolkata,tablet,0,WiFi,morning,0
103883,2025-10-11 10:37:27.513102,1188,5611,450.57,merchant_payment,Ahmedabad,mobile,0,4G,morning,0
103884,2025-10-11 12:22:35.974594,1569,5889,112.51,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
103885,2025-10-11 14:07:44.436087,1543,5820,840.83,receive,Mumbai,mobile,0,4G,afternoon,0
103886,2025-10-11 15:52:52.897579,1596,5069,63.98,merchant_payment,Kolkata,tablet,0,4G,afternoon,0
103887,2025-10-11 17:38:01.359071,1664,5247,1475.79,merchant_payment,Delhi,mobile,0,5G,afternoon,0
103888,2025-10-11 19:23:09.820564,1985,5261,2082.93,merchant_payment,Hyderabad,mobile,0,4G,evening,0
103889,2025-10-11 21:08:18.282056,1548,5788,5180.13,send,Ahmedabad,mobile,0,WiFi,evening,0
103890,2025-10-11 22:53:26.743548,1725,5079,102.07,send,Mumbai,mobile,0,WiFi,evening,0
103891,2025-10-12 00:38:35.205041,1926,5658,125.1,receive,Hyderabad,mobile,0,5G,night,0
103892,2025-10-12 02:23:43.666533,1408,5623,985.03,receive,Bangalore,mobile,0,WiFi,night,0
103893,2025-10-12 04:08:52.128025,1876,5770,1607.89,send,Pune,mobile,0,4G,night,0
103894,2025-10-12 05:54:00.589517,1618,5605,1106.5,send,Bangalore,mobile,0,4G,night,0
103895,2025-10-12 07:39:09.051010,1414,5525,1450.58,receive,Pune,mobile,0,WiFi,morning,0
103896,2025-10-12 09:24:17.512502,1342,5772,1952.42,send,Chennai,tablet,0,4G,morning,0
103897,2025-10-12 11:09:25.973994,1220,5938,603.2,send,Chennai,tablet,0,4G,morning,0
103898,2025-10-12 12:54:34.435487,1903,5621,398.4,send,Chennai,mobile,0,4G,afternoon,0
103899,2025-10-12 14:39:42.896979,1163,5330,125.44,merchant_payment,Hyderabad,mobile,1,4G,afternoon,0
103900,2025-10-12 16:24:51.358471,1951,5189,365.73,receive,Chennai,mobile,1,5G,afternoon,1
103901,2025-10-12 18:09:59.819963,1220,5095,426.29,send,Delhi,tablet,0,4G,evening,1
103902,2025-10-12 19:55:08.281456,1270,5617,190.63,send,Kolkata,tablet,0,4G,evening,0
103903,2025-10-12 21:40:16.742948,1632,5008,474.27,receive,Kolkata,mobile,0,4G,evening,0
103904,2025-10-12 23:25:25.204440,1906,5067,170.31,merchant_payment,Hyderabad,mobile,0,5G,evening,0
103905,2025-10-13 01:10:33.665933,1848,5496,1500.17,merchant_payment,Hyderabad,mobile,1,WiFi,night,0
103906,2025-10-13 02:55:42.127425,1400,5191,754.33,send,Chennai,mobile,0,5G,night,1
103907,2025-10-13 04:40:50.588917,1182,5366,311.19,send,Pune,mobile,0,4G,night,1
103908,2025-10-13 06:25:59.050410,1991,5768,595.17,merchant_payment,Kolkata,mobile,0,4G,morning,0
103909,2025-10-13 08:11:07.511902,1618,5521,163.19,send,Ahmedabad,mobile,0,4G,morning,0
103910,2025-10-13 09:56:15.973394,1729,5990,180.6,receive,Kolkata,mobile,0,4G,morning,0
103911,2025-10-13 11:41:24.434886,1205,5117,261.42,send,Chennai,mobile,0,5G,morning,0
103912,2025-10-13 13:26:32.896379,1582,5267,406.7,send,Hyderabad,mobile,0,4G,afternoon,0
103913,2025-10-13 15:11:41.357871,1556,5611,567.48,send,Bangalore,mobile,0,4G,afternoon,0
103914,2025-10-13 16:56:49.819363,1841,5485,569.73,receive,Pune,mobile,0,5G,afternoon,1
103915,2025-10-13 18:41:58.280856,1813,5509,131.79,send,Ahmedabad,tablet,0,5G,evening,1
103916,2025-10-13 20:27:06.742348,1228,5298,454.53,send,Bangalore,mobile,0,5G,evening,0
103917,2025-10-13 22:12:15.203840,1696,5909,217.44,send,Chennai,mobile,0,5G,evening,0
103918,2025-10-13 23:57:23.665333,1619,5164,16.3,send,Bangalore,mobile,0,4G,evening,0
103919,2025-10-14 01:42:32.126825,1596,5376,10674.21,send,Delhi,mobile,0,4G,night,0
103920,2025-10-14 03:27:40.588317,1850,5653,221.71,send,Delhi,mobile,0,5G,night,0
103921,2025-10-14 05:12:49.049809,1250,5268,234.36,send,Delhi,mobile,0,4G,night,0
103922,2025-10-14 06:57:57.511302,1875,5549,128.2,merchant_payment,Hyderabad,mobile,0,4G,morning,0
103923,2025-10-14 08:43:05.972794,1441,5074,171.14,receive,Hyderabad,mobile,0,5G,morning,0
103924,2025-10-14 10:28:14.434286,1533,5508,408.02,send,Hyderabad,mobile,0,5G,morning,0
103925,2025-10-14 12:13:22.895779,1196,5073,1904.19,send,Hyderabad,mobile,0,4G,afternoon,0
103926,2025-10-14 13:58:31.357271,1690,5308,405.72,receive,Hyderabad,mobile,0,4G,afternoon,0
103927,2025-10-14 15:43:39.818763,1929,5199,356.54,send,Chennai,mobile,0,5G,afternoon,0
103928,2025-10-14 17:28:48.280256,1987,5130,1636.43,send,Ahmedabad,mobile,0,4G,afternoon,1
103929,2025-10-14 19:13:56.741748,1519,5758,291.66,merchant_payment,Bangalore,mobile,0,4G,evening,0
103930,2025-10-14 20:59:05.203240,1070,5824,503.28,merchant_payment,Chennai,mobile,0,5G,evening,0
103931,2025-10-14 22:44:13.664732,1639,5572,196.06,receive,Ahmedabad,mobile,0,4G,evening,0
103932,2025-10-15 00:29:22.126225,1399,5791,2657.48,send,Bangalore,mobile,0,4G,night,0
103933,2025-10-15 02:14:30.587717,1978,5615,1406.01,merchant_payment,Chennai,mobile,0,5G,night,0
103934,2025-10-15 03:59:39.049209,1672,5808,422.85,send,Delhi,mobile,0,WiFi,night,0
103935,2025-10-15 05:44:47.510702,1760,5832,330.48,merchant_payment,Mumbai,mobile,0,WiFi,night,0
103936,2025-10-15 07:29:55.972194,1203,5487,477.31,send,Hyderabad,mobile,0,WiFi,morning,0
103937,2025-10-15 09:15:04.433686,1148,5853,429.07,send,Mumbai,mobile,0,4G,morning,1
103938,2025-10-15 11:00:12.895179,1472,5151,104.92,receive,Mumbai,mobile,0,5G,morning,0
103939,2025-10-15 12:45:21.356671,1655,5669,1454.86,merchant_payment,Delhi,mobile,0,WiFi,afternoon,0
103940,2025-10-15 14:30:29.818163,1944,5206,392.63,merchant_payment,Mumbai,mobile,0,5G,afternoon,0
103941,2025-10-15 16:15:38.279655,1199,5986,3289.01,receive,Mumbai,mobile,0,4G,afternoon,0
103942,2025-10-15 18:00:46.741148,1917,5179,751.31,merchant_payment,Delhi,tablet,0,5G,evening,0
103943,2025-10-15 19:45:55.202640,1426,5197,39.6,receive,Ahmedabad,mobile,0,WiFi,evening,0
103944,2025-10-15 21:31:03.664132,1666,5735,136.78,merchant_payment,Bangalore,mobile,0,WiFi,evening,0
103945,2025-10-15 23:16:12.125625,1492,5089,57.62,merchant_payment,Chennai,mobile,0,4G,evening,0
103946,2025-10-16 01:01:20.587117,1888,5799,135.09,send,Kolkata,mobile,1,WiFi,night,1
103947,2025-10-16 02:46:29.048609,1896,5434,96.2,send,Mumbai,mobile,0,5G,night,1
103948,2025-10-16 04:31:37.510102,1142,5788,634.33,merchant_payment,Ahmedabad,mobile,0,4G,night,0
103949,2025-10-16 06:16:45.971594,1313,5748,359.21,merchant_payment,Hyderabad,mobile,0,WiFi,morning,0
103950,2025-10-16 08:01:54.433086,1165,5183,1033.33,send,Delhi,mobile,0,WiFi,morning,0
103951,2025-10-16 09:47:02.894578,1314,5209,474.33,send,Pune,mobile,0,5G,morning,0
103952,2025-10-16 11:32:11.356071,1021,5493,387.49,merchant_payment,Pune,tablet,0,WiFi,morning,0
103953,2025-10-16 13:17:19.817563,1082,5130,3652.65,receive,Mumbai,mobile,0,5G,afternoon,0
103954,2025-10-16 15:02:28.279055,1581,5665,615.74,receive,Kolkata,mobile,0,4G,afternoon,0
103955,2025-10-16 16:47:36.740548,1131,5013,454.63,send,Bangalore,tablet,0,WiFi,afternoon,0
103956,2025-10-16 18:32:45.202040,1599,5634,209.88,merchant_payment,Ahmedabad,tablet,0,WiFi,evening,0
103957,2025-10-16 20:17:53.663532,1730,5871,152.03,send,Bangalore,mobile,0,4G,evening,0
103958,2025-10-16 22:03:02.125025,1933,5732,1064.76,send,Kolkata,mobile,0,4G,evening,0
103959,2025-10-16 23:48:10.586517,1984,5106,1002.95,send,Hyderabad,mobile,0,4G,evening,0
103960,2025-10-17 01:33:19.048009,1305,5375,2372.21,merchant_payment,Mumbai,mobile,0,WiFi,night,0
103961,2025-10-17 03:18:27.509501,1915,5582,795.45,merchant_payment,Hyderabad,mobile,0,5G,night,0
103962,2025-10-17 05:03:35.970994,1371,5707,332.59,merchant_payment,Bangalore,mobile,0,WiFi,night,0
103963,2025-10-17 06:48:44.432486,1857,5698,821.4,send,Pune,mobile,0,5G,morning,0
103964,2025-10-17 08:33:52.893978,1853,5099,454.73,merchant_payment,Bangalore,mobile,1,5G,morning,0
103965,2025-10-17 10:19:01.355471,1384,5594,1170.73,merchant_payment,Chennai,mobile,0,WiFi,morning,0
